0.917223,0.398374
0.893318,0.449425
0.905734,0.423846
0.890105,0.455756
0.929454,0.368938
0.895553,0.444956
0.880932,0.473243
0.911759,0.410726
0.94285,0.333216
0.877084,0.480336
0.879953,0.475062
0.925853,0.377883
0.957524,0.288353
0.902939,0.429768
0.888458,0.458958
0.866318,0.499493
0.947905,0.318552
0.913304,0.40728
0.966733,0.255789
0.868795,0.495172
0.854037,0.520212
0.934455,0.356081
0.919927,0.392089
0.979081,0.20347
0.977055,0.212989
0.907348,0.42038
0.87496,0.484194
0.833829,0.552023
0.960293,0.278995
0.985368,0.170441
0.896681,0.442677
0.852816,0.522212
0.831484,0.555548
0.91995,0.392036
0.942181,0.335105
0.992272,0.124081
0.985012,0.172485
0.912784,0.408442
0.882601,0.470122
0.86465,0.502375
0.813613,0.581407
0.926509,0.376273
0.954022,0.299736
0.998192,0.0600992
0.996107,0.0881502
0.975445,0.220245
0.998108,0.0614928
0.914983,0.403491
0.836236,0.54837
0.899518,0.436883
0.845358,0.534201
0.816231,0.577725
0.811809,0.583924
0.936191,0.35149
0.999983,-0.0057961
0.996615,0.0822099
0.992418,0.122907
0.824599,0.565718
0.879955,0.475057
0.856311,0.516461
0.806226,0.591607
0.799612,0.600517
0.9554,0.295316
0.999864,-0.0164819
0.996541,-0.0831033
0.999907,-0.0136626
0.989432,0.145
0.996826,-0.079617
0.920643,0.390405
0.829641,0.558297
0.905648,0.42403
0.836315,0.54825
0.801333,0.598219
0.797911,0.602775
0.816353,0.577554
0.94107,0.338211
0.970168,0.242436
0.986901,-0.161326
0.999792,0.0203766
0.987905,0.155061
0.997648,0.0685405
0.865863,0.50028
0.890728,0.454537
0.849937,0.526884
0.794204,0.607652
0.795294,0.606224
0.803789,0.594914
0.788988,0.614408
0.954595,0.297906
0.986782,-0.162051
0.967498,-0.252879
0.991256,-0.131953
0.969496,-0.245107
0.928836,0.37049
0.822016,0.569465
0.917847,0.396934
0.841803,0.539785
0.791974,0.610554
0.794994,0.606618
0.791052,0.611748
0.809205,0.587526
0.951561,0.30746
0.987947,0.154794
0.942084,-0.335377
0.999257,-0.0385416
0.997603,0.0691936
0.820967,0.570976
0.851648,0.524113
0.878091,0.478493
0.901307,0.433181
0.829338,0.558747
0.791131,0.611647
0.795313,0.6062
0.78669,0.617349
0.786381,0.617742
0.973157,0.230144
0.947092,-0.320963
0.930495,-0.366304
0.901122,-0.433565
0.999596,-0.0284061
0.989691,-0.143221
0.907322,-0.420436
0.938083,0.346411
0.858942,0.512073
0.925057,0.379828
0.84361,0.536956
0.789192,0.614147
0.788729,0.614741
0.779202,0.626773
0.782489,0.622665
0.799,0.601331
0.954341,0.298718
0.998111,0.06143
0.990581,0.136929
0.947785,-0.318909
0.861767,-0.507304
0.999673,-0.0255697
0.938648,0.344876
0.810522,0.585709
0.867965,0.496626
0.887279,0.461233
0.912225,0.409689
0.833134,0.55307
0.786117,0.618077
0.78446,0.620179
0.782751,0.622336
0.782319,0.622878
0.790133,0.612935
0.969195,0.246293
0.982284,0.187399
0.883648,-0.468152
0.868295,-0.496048
0.842533,-0.538645
0.806248,-0.591578
0.991719,-0.128427
0.970829,-0.239772
0.811217,-0.584745
0.822585,0.568642
0.849328,0.527866
0.942711,0.333611
0.939601,0.342271
0.780359,0.625332
0.777315,0.629111
0.792,0.610521
0.954687,0.297611
0.999322,-0.0368134
0.999105,0.0423097
0.993117,0.117126
0.82162,-0.570036
0.755162,-0.655538
0.92538,-0.37904
0.993552,-0.113376
0.818857,0.573997
0.857481,0.514515
0.879651,0.47562
0.943458,0.331493
0.837704,0.546125
0.781744,0.623599
0.776615,0.629975
0.774213,0.632925
0.773013,0.63439
0.799288,0.600948
0.981565,0.191128
0.966898,0.255162
0.783507,-0.621383
0.768535,-0.639808
0.735839,-0.677157
0.709199,-0.705008
0.970654,-0.240479
0.687301,-0.726372
0.808381,0.588659
0.899432,0.43706
0.955922,0.29362
0.959211,0.282692
0.927968,0.37266
0.77902,0.626999
0.770564,0.637363
