0.999944,-0.0105818
0.10529,-0.994442
0.997198,-0.074809
-0.0473682,-0.998877
-0.0431271,-0.99907
-0.0737441,0.997277
0.00607164,-0.999982
-0.0292277,0.999573
0.998756,-0.0498722
0.995568,-0.0940468
-0.0165398,0.999863
-0.0416049,0.999134
0.977736,0.209839
0.995648,0.0931895
-0.0116276,0.999932
-0.0582131,0.998304
0.998344,0.0575304
0.94847,-0.316866
-0.00394112,0.999992
-0.0256598,0.999671
0.529847,-0.848093
-0.387737,0.92177
-0.0122615,0.999925
-0.041905,0.999122
0.671041,-0.74142
-0.352697,0.935738
0.0105865,0.999944
-0.00741355,0.999973
0.25134,-0.967899
0.151313,-0.988486
0.788958,0.614447
0.57994,0.814659
0.0845191,-0.996422
0.358037,0.933707
0.0829278,-0.996556
0.10529,-0.994442
0.999466,-0.0326614
-0.106249,-0.99434
-0.174074,-0.984733
0.00345236,-0.999994
0.989355,-0.145523
0.00374474,0.999993
0.958514,-0.285044
-0.0315896,-0.999501
0.982961,-0.183817
0.00644566,-0.999979
0.458705,-0.888588
-0.00131478,-0.999999
0.385947,-0.922521
0.00295662,0.999996
0.202622,-0.979257
0.931086,-0.364801
0.00166716,-0.999999
0.000710157,-1
0.738551,-0.674198
-0.0209293,0.999781
0.638647,-0.769499
-0.0196403,0.999807
0.228854,-0.973461
0.56999,0.821652
0.041426,-0.999142
0.10529,-0.994442
0.996931,-0.0782894
0.0814353,-0.996679
0.178857,-0.983875
-0.0334674,-0.99944
0.978831,-0.204672
-0.00664787,-0.999978
0.980617,-0.195933
0.0200288,-0.999799
0.10529,-0.994442
0.994652,-0.103285
0.954247,-0.299021
0.628928,-0.777463
0.00896041,-0.99996
0.993004,-0.118085
-0.00649524,-0.999979
0.973671,-0.227956
0.0018484,-0.999998
0.992492,-0.122306
-0.00788003,0.999969
0.912385,-0.409334
-0.0256091,0.999672
0.992386,0.123166
-0.0185389,0.999828
0.15519,-0.987885
0.377425,0.92604
-0.0201196,0.999798
0.997096,0.0761533
0.944891,-0.327384
0.0603067,-0.99818
0.999938,-0.0111059
-0.0407503,0.999169
-0.144475,-0.989508
0.864859,0.502014
0.0134728,-0.999909
0.10529,-0.994442
0.997874,-0.0651717
0.242741,-0.970091
0.352433,-0.935837
0.059301,-0.99824
0.993964,-0.109711
0.015297,-0.999883
0.986019,-0.166633
0.005153,-0.999987
0.10529,-0.994442
0.9922,-0.124659
0.715581,-0.69853
0.822384,-0.568933
0.0350193,-0.999387
0.996607,-0.0823126
0.0509717,-0.9987
