0.240313,0.970696
0.223513,0.974701
0.213711,0.976897
0.258537,0.966001
0.208111,0.978105
0.213279,0.976991
0.266414,0.963859
0.893602,0.44886
0.893602,0.44886
0.893602,0.44886
0.20678,0.978387
0.203384,0.979099
0.937365,-0.348349
0.937365,-0.348349
0.937365,-0.348349
0.204979,0.978766
0.276218,0.961095
0.267988,0.963422
0.893602,0.44886
0.201004,0.97959
0.202625,0.979256
0.200243,0.979746
0.937365,-0.348349
0.202042,0.979377
0.279195,0.960234
0.279062,0.960273
0.275028,0.961436
0.893602,0.44886
0.198978,0.980004
0.198013,0.980199
0.197426,0.980318
0.272244,0.962228
0.273191,0.96196
0.937365,-0.348349
0.198806,0.980039
0.199085,0.979982
0.285938,0.958248
0.286277,0.958147
0.893602,0.44886
0.195623,0.980679
0.196159,0.980572
0.196632,0.980477
0.195215,0.98076
0.273101,0.961985
0.937365,-0.348349
0.19791,0.98022
0.287054,0.957914
0.282285,0.959331
0.288888,0.957363
0.278909,0.960318
0.893602,0.44886
0.193725,0.981056
0.194144,0.980973
0.193687,0.981063
0.193398,0.98112
0.115363,0.993323
0.115652,0.99329
0.115205,0.993342
0.114645,0.993407
0.11465,0.993406
0.198699,0.980061
0.194129,0.980976
0.195146,0.980774
0.195363,0.980731
0.292181,0.956363
0.292201,0.956357
0.29286,0.956155
0.114363,0.993439
0.893602,0.44886
0.191397,0.981513
0.192383,0.98132
0.192374,0.981322
0.192351,0.981326
0.191569,0.981479
0.115931,0.993257
0.115133,0.99335
0.196755,0.980453
0.195274,0.980749
0.287811,0.957687
0.292315,0.956322
0.283247,0.959047
0.29336,0.956002
0.114269,0.99345
0.893602,0.44886
0.189281,0.981923
0.190657,0.981657
0.191558,0.981481
0.190216,0.981742
0.190366,0.981713
0.116697,0.993168
0.114636,0.993408
0.191346,0.981523
0.190355,0.981715
0.191976,0.9814
0.192607,0.981276
0.296484,0.955038
0.296319,0.955089
0.2967,0.954971
0.114072,0.993473
0.296931,0.954899
0.893602,0.44886
0.188189,0.982133
0.189153,0.981948
0.189531,0.981875
0.189321,0.981915
0.188993,0.981979
